Frame,Time (s),Video Title,left_shoulder_position_x,left_shoulder_position_y,left_shoulder_position_z,left_shoulder_velocity_x,left_shoulder_velocity_y,left_shoulder_velocity_z,left_shoulder_acceleration_x,left_shoulder_acceleration_y,left_shoulder_acceleration_z,right_shoulder_position_x,right_shoulder_position_y,right_shoulder_position_z,right_shoulder_velocity_x,right_shoulder_velocity_y,right_shoulder_velocity_z,right_shoulder_acceleration_x,right_shoulder_acceleration_y,right_shoulder_acceleration_z,left_elbow_position_x,left_elbow_position_y,left_elbow_position_z,left_elbow_velocity_x,left_elbow_velocity_y,left_elbow_velocity_z,left_elbow_acceleration_x,left_elbow_acceleration_y,left_elbow_acceleration_z,right_elbow_position_x,right_elbow_position_y,right_elbow_position_z,right_elbow_velocity_x,right_elbow_velocity_y,right_elbow_velocity_z,right_elbow_acceleration_x,right_elbow_acceleration_y,right_elbow_acceleration_z,left_wrist_position_x,left_wrist_position_y,left_wrist_position_z,left_wrist_velocity_x,left_wrist_velocity_y,left_wrist_velocity_z,left_wrist_acceleration_x,left_wrist_acceleration_y,left_wrist_acceleration_z,right_wrist_position_x,right_wrist_position_y,right_wrist_position_z,right_wrist_velocity_x,right_wrist_velocity_y,right_wrist_velocity_z,right_wrist_acceleration_x,right_wrist_acceleration_y,right_wrist_acceleration_z,left_hip_position_x,left_hip_position_y,left_hip_position_z,left_hip_velocity_x,left_hip_velocity_y,left_hip_velocity_z,left_hip_acceleration_x,left_hip_acceleration_y,left_hip_acceleration_z,right_hip_position_x,right_hip_position_y,right_hip_position_z,right_hip_velocity_x,right_hip_velocity_y,right_hip_velocity_z,right_hip_acceleration_x,right_hip_acceleration_y,right_hip_acceleration_z,left_knee_position_x,left_knee_position_y,left_knee_position_z,left_knee_velocity_x,left_knee_velocity_y,left_knee_velocity_z,left_knee_acceleration_x,left_knee_acceleration_y,left_knee_acceleration_z,right_knee_position_x,right_knee_position_y,right_knee_position_z,right_knee_velocity_x,right_knee_velocity_y,right_knee_velocity_z,right_knee_acceleration_x,right_knee_acceleration_y,right_knee_acceleration_z,left_ankle_position_x,left_ankle_position_y,left_ankle_position_z,left_ankle_velocity_x,left_ankle_velocity_y,left_ankle_velocity_z,left_ankle_acceleration_x,left_ankle_acceleration_y,left_ankle_acceleration_z,right_ankle_position_x,right_ankle_position_y,right_ankle_position_z,right_ankle_velocity_x,right_ankle_velocity_y,right_ankle_velocity_z,right_ankle_acceleration_x,right_ankle_acceleration_y,right_ankle_acceleration_z,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle
11,0.45889925956726074,four,0.002054452896118164,-0.23805290460586548,-0.4602397680282593,,,,,,,-0.05549180507659912,-0.23706799745559692,0.18151302635669708,,,,,,,0.08403849601745605,-0.10501307249069214,-0.3559487462043762,,,,,,,-0.013420820236206055,-0.12159746885299683,0.30881738662719727,,,,,,,-0.11100834608078003,-0.0847814679145813,-0.08890129625797272,,,,,,,-0.13765108585357666,-0.10195839405059814,0.1921120136976242,,,,,,,0.01604551076889038,0.004689395427703857,-0.19555731117725372,,,,,,,-0.01604551076889038,-0.004689395427703857,0.19555731117725372,,,,,,,-0.03791952133178711,0.19473588466644287,-0.07433953136205673,,,,,,,-0.039480507373809814,0.17217260599136353,0.3132224380970001,,,,,,,0.007862091064453125,0.34550368785858154,0.14788615703582764,,,,,,,0.0012526512145996094,0.31762754917144775,0.5076772272586823,,,,,,,103.51949790075813,54.068319811231504,25.30529255536861,43.55226734891208,158.4110473831852,145.98277708526317,147.27555966705896,154.8936745750756
12,0.48380494117736816,four,-0.0017170608043670654,-0.23847118020057678,-0.4614087641239166,,,,,,,-0.05939742922782898,-0.23789837956428528,0.1867321878671646,,,,,,,0.08296343684196472,-0.10580793023109436,-0.35815373063087463,,,,,,,-0.01585569977760315,-0.12405094504356384,0.30591872334480286,,,,,,,-0.11217054724693298,-0.08465215563774109,-0.08724988251924515,,,,,,,-0.13781699538230896,-0.09965589642524719,0.1914234608411789,,,,,,,0.01685956120491028,0.004500895738601685,-0.19575275480747223,,,,,,,-0.01685956120491028,-0.004500895738601685,0.19575275480747223,,,,,,,-0.039183586835861206,0.19366112351417542,-0.06591560691595078,,,,,,,-0.04356995224952698,0.17262408137321472,0.3208526372909546,,,,,,,0.005879312753677368,0.3444945514202118,0.1664174497127533,,,,,,,-0.00485345721244812,0.3183177411556244,0.5179355442523956,,,,,,,103.08349074216497,55.847287427479486,25.51850043440042,43.21038449290277,158.86239832708006,142.82798191508758,147.93764194212156,155.744369362677
13,0.5074822902679443,four,-0.004944413900375366,-0.23810872435569763,-0.4460211396217346,,,,,,,-0.06430622935295105,-0.2374040186405182,0.19661089777946472,,,,,,,0.08021393418312073,-0.10570225119590759,-0.3481726348400116,,,,,,,-0.014987975358963013,-0.12427589297294617,0.3160873055458069,,,,,,,-0.11449673771858215,-0.08476343750953674,-0.09762794524431229,,,,,,,-0.14140066504478455,-0.0981493890285492,0.19673269987106323,,,,,,,0.016885370016098022,0.004464477300643921,-0.19557106494903564,,,,,,,-0.016885370016098022,-0.004464477300643921,0.19557106494903564,,,,,,,-0.04288533329963684,0.1935121715068817,-0.07326499372720718,,,,,,,-0.03964701294898987,0.17350593209266663,0.316133975982666,,,,,,,0.006215125322341919,0.34546229243278503,0.1487697958946228,,,,,,,-0.0024545490741729736,0.31994733214378357,0.4964774549007416,,,,,,,100.46536867692251,54.494048174349565,25.42387828626439,45.60571519980717,157.49215921891957,141.56473227708318,146.20412749233458,157.41958350254393
14,0.5319051742553711,four,-0.008317410945892334,-0.23803406953811646,-0.4468105658888817,,,,,,,-0.0649985671043396,-0.2372293472290039,0.19399242848157883,,,,,,,0.07870978116989136,-0.10569006204605103,-0.35127659887075424,,,,,,,-0.019977688789367676,-0.11774492263793945,0.3128729537129402,,,,,,,-0.11638718843460083,-0.08483898639678955,-0.09175710380077362,,,,,,,-0.14389193058013916,-0.09715688228607178,0.19118791073560715,,,,,,,0.015396595001220703,0.004432976245880127,-0.19545740634202957,,,,,,,-0.015396595001220703,-0.004432976245880127,0.19545740634202957,,,,,,,-0.04851090908050537,0.19286048412322998,-0.07205495983362198,,,,,,,-0.04183155298233032,0.17323321104049683,0.3163849487900734,,,,,,,-0.0005646944046020508,0.34482264518737793,0.14858495444059372,,,,,,,-0.007337749004364014,0.31942760944366455,0.5014886930584908,,,,,,,100.11946996653445,54.806132040702636,26.061579489235008,43.297189408785705,156.55408152917997,141.30298932677582,145.9506438154299,156.8057430063299
15,0.5559778213500977,four,-0.009444594383239746,-0.23791804909706116,-0.4485114514827728,,,,,,,-0.06687289476394653,-0.23675081133842468,0.1923757791519165,,,,,,,0.0777519941329956,-0.10535523295402527,-0.3531712293624878,,,,,,,-0.018246352672576904,-0.11761918663978577,0.3132283091545105,,,,,,,-0.11596262454986572,-0.08454301953315735,-0.10151377320289612,,,,,,,-0.14623862504959106,-0.09376141428947449,0.1927957534790039,,,,,,,0.016719579696655273,0.00412479043006897,-0.1953536719083786,,,,,,,-0.016719579696655273,-0.00412479043006897,0.1953536719083786,,,,,,,-0.0488734245300293,0.1930682361125946,-0.0749787837266922,,,,,,,-0.04352867603302002,0.1732613742351532,0.3153911530971527,,,,,,,4.2319297790527344e-05,0.34500613808631897,0.14550109207630157,,,,,,,-0.006947517395019531,0.3193202316761017,0.49849724769592285,,,,,,,99.63534309860003,55.04815313088486,25.862692298070012,43.42579298276949,155.30529154144074,141.63255609769516,144.98547669290073,156.4449361104477
16,0.5821130275726318,four,-0.009942799806594849,-0.23698318004608154,-0.4502846375107765,,,,,,,-0.06691816449165344,-0.2356143593788147,0.19389259070158005,,,,,,,0.07848814129829407,-0.10419255495071411,-0.35530922561883926,,,,,,,-0.020561009645462036,-0.11543697118759155,0.321185939013958,,,,,,,-0.1159723699092865,-0.08349454402923584,-0.10680779814720154,,,,,,,-0.14602771401405334,-0.09177041053771973,0.21053054183721542,,,,,,,0.016675502061843872,0.004116415977478027,-0.19536607712507248,,,,,,,-0.016675502061843872,-0.004116415977478027,0.19536607712507248,,,,,,,-0.04616186022758484,0.19105392694473267,-0.07363632321357727,,,,,,,-0.04314681887626648,0.17253893613815308,0.3161503002047539,,,,,,,-0.0015870630741119385,0.3458857536315918,0.14595971256494522,,,,,,,-0.0067889392375946045,0.3187602758407593,0.5003446862101555,,,,,,,98.96930375189905,56.11731573662448,26.28151853024014,44.99481547421764,155.8754924915824,141.0816564074439,146.89180158621969,156.66354800088408
17,0.6081709861755371,four,-0.007329285144805908,-0.23693040013313293,-0.4512586072087288,,,,,,,-0.06460386514663696,-0.2353859841823578,0.19755768030881882,,,,,,,0.08134728670120239,-0.10417047142982483,-0.34444162994623184,,,,,,,-0.01539069414138794,-0.11711034178733826,0.32934292405843735,,,,,,,-0.11117023229598999,-0.08352586627006531,-0.06986484676599503,,,,,,,-0.1399669647216797,-0.09167024493217468,0.21993883699178696,,,,,,,0.017446458339691162,0.004136174917221069,-0.19529256969690323,,,,,,,-0.017446458339691162,-0.004136174917221069,0.19529256969690323,,,,,,,-0.03994572162628174,0.19097056984901428,-0.07373234629631042,,,,,,,-0.043234050273895264,0.17245587706565857,0.3163762614130974,,,,,,,0.004795730113983154,0.34570273756980896,0.14604433625936508,,,,,,,-0.005670487880706787,0.31841954588890076,0.5032671019434929,,,,,,,103.43820847169599,55.32301497606014,24.642230671666702,47.37841186291021,157.09286332211101,140.62411099448155,147.7780906453909,156.36698885531848
18,0.6344683170318604,four,-0.006338000297546387,-0.2372945249080658,-0.424624465405941,,,,,,,-0.06422674655914307,-0.2356208860874176,0.22736891359090805,,,,,,,0.08171051740646362,-0.10450044274330139,-0.32351767271757126,,,,,,,-0.010715126991271973,-0.11749407649040222,0.35584066063165665,,,,,,,-0.1085963249206543,-0.08374395966529846,-0.06169980764389038,,,,,,,-0.13682138919830322,-0.09076204895973206,0.2409936562180519,,,,,,,0.018103182315826416,0.00382956862449646,-0.19388199597597122,,,,,,,-0.018103182315826416,-0.00382956862449646,0.19388199597597122,,,,,,,-0.03627359867095947,0.18918487429618835,-0.06931100785732269,,,,,,,-0.043983638286590576,0.17207464575767517,0.31474582105875015,,,,,,,0.005529463291168213,0.3447141945362091,0.14979328960180283,,,,,,,-0.005952119827270508,0.3176770508289337,0.4961947575211525,,,,,,,101.75756383585662,54.40251784514318,24.412064566826427,54.10489719919505,159.63515758157254,133.82054240858585,149.49150723820506,156.73305423131166
19,0.658534049987793,four,-0.006548494100570679,-0.23722386360168457,-0.4295417591929436,,,,,,,-0.06440934538841248,-0.2355833649635315,0.22594306617975235,,,,,,,0.0809108316898346,-0.10440534353256226,-0.3313354179263115,,,,,,,-0.009494572877883911,-0.11894667148590088,0.33260829001665115,,,,,,,-0.10558852553367615,-0.08363544940948486,-0.07352183759212494,,,,,,,-0.1362273395061493,-0.09110265970230103,0.1970057114958763,,,,,,,0.01729026436805725,0.0038307905197143555,-0.1924785152077675,,,,,,,-0.01729026436805725,-0.0038307905197143555,0.1924785152077675,,,,,,,-0.03834828734397888,0.18921446800231934,-0.06899181753396988,,,,,,,-0.043826669454574585,0.17205655574798584,0.310021735727787,,,,,,,0.0031059682369232178,0.34467893838882446,0.14834874123334885,,,,,,,-0.007949799299240112,0.31766313314437866,0.4902634099125862,,,,,,,101.38632111776946,54.634902316052944,25.0662028505209,49.323455935402265,158.9762910534795,134.31902904157096,149.24407034229864,156.50144436107777
20,0.6866052150726318,four,-0.00580790638923645,-0.23719316720962524,-0.42417149245738983,,,,,,,-0.06369003653526306,-0.23556220531463623,0.22573469579219818,,,,,,,0.08110377192497253,-0.10416704416275024,-0.32548604905605316,,,,,,,-0.011018067598342896,-0.11921900510787964,0.33324165642261505,,,,,,,-0.10373625159263611,-0.08365195989608765,-0.06624298542737961,,,,,,,-0.13850197196006775,-0.09136360883712769,0.1968347579240799,,,,,,,0.016464322805404663,0.0038406848907470703,-0.19168834388256073,,,,,,,-0.016464322805404663,-0.0038406848907470703,0.19168834388256073,,,,,,,-0.03623601794242859,0.18922704458236694,-0.06735893338918686,,,,,,,-0.04176965355873108,0.17201310396194458,0.3078712970018387,,,,,,,0.002754122018814087,0.34498143196105957,0.14708328247070312,,,,,,,-0.007987052202224731,0.3175797462463379,0.4883272796869278,,,,,,,101.84282100099314,54.858634823315505,24.90165386333452,49.720241478367996,160.17756401189652,134.5777539133024,150.5100805208878,156.78379818301633
