Frame,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,Elbow_Left_Angle,Elbow_Right_Angle,Knee_Left_Angle,Knee_Right_Angle,Wrist_Left_Velocity,Wrist_Right_Velocity,Ball_X,Ball_Y,Ball_Velocity,Ball_Release_Distance,Peak_Ball_Height
0,695.0825786590576,968.5986328125,594.3764019012451,974.0029907226562,771.9005727767944,1233.1292724609375,623.2083678245544,1180.6470108032227,539.7699630260468,1241.660041809082,486.759170293808,1213.4431457519531,696.2192130088806,1435.605697631836,624.0559673309326,1431.1601257324219,75.91170835121804,95.57201434106656,,,418.7425842285156,1235.6192626953125,312.0609071223515,
1,696.4990425109863,966.9498825073242,595.4874801635742,972.7669143676758,770.6893944740295,1231.0027313232422,633.5730028152466,1173.518943786621,544.0853047370911,1237.891845703125,500.4055094718933,1203.5150527954102,698.6147904396057,1434.0806579589844,632.0615243911743,1428.2617950439453,76.04768997583253,91.95190521864909,0.2669507563458418,0.8186994441203694,424.7300720214844,1239.6258544921875,307.5416724528457,"[[...], [...]]"
2,699.1264271736145,968.4006500244141,604.5893096923828,968.5342025756836,772.956805229187,1233.8431549072266,645.9445309638977,1183.0183410644531,544.5683598518372,1236.947250366211,497.7299416065216,1220.0691604614258,704.0370583534241,1445.376091003418,639.5794558525085,1440.3247833251953,75.23525972077734,93.12179870724366,0.039871836441873594,0.5379469455295715,424.7300720214844,1239.6258544921875,319.91852172923035,"[[...], [...]]"
3,700.8227849006653,967.811279296875,613.2398843765259,969.1410827636719,777.0168113708496,1230.8140182495117,653.1566905975342,1195.8075714111328,549.0259981155396,1240.0828170776367,498.1416392326355,1221.514663696289,710.5393767356873,1447.5837707519531,645.0731134414673,1445.954704284668,76.17130463301858,89.42842246569276,0.2661784829796576,0.05060412964093204,440.7510681152344,1250.2489013671875,307.921092896887,"[[...], [...], [...]]"
4,707.135910987854,969.7868728637695,603.6082005500793,965.599479675293,779.1960310935974,1230.6421279907227,636.4372158050537,1185.7604598999023,548.8489723205566,1246.7677688598633,500.72521805763245,1213.9479446411133,713.5211992263794,1444.6205520629883,649.9708700180054,1435.037727355957,78.5619255446692,93.25245371552944,0.20901934384737278,0.27645863688293204,445.44451904296875,1257.50927734375,298.4609496702946,"[[...], [...], [...], [...]]"
5,705.9320068359375,975.5600738525391,604.7977495193481,967.9729843139648,781.2927889823914,1233.8188934326172,654.528865814209,1184.545669555664,554.2203855514526,1248.5349655151367,517.005443572998,1218.7312316894531,721.5796709060669,1435.3407669067383,652.9053783416748,1426.479148864746,77.44060972760013,91.0271292194563,0.30330941429401403,0.9162138464852824,453.5085144042969,1260.970703125,288.98259089772233,"[[...], [...], [...], [...], [...]]"
6,711.6653251647949,978.1646347045898,604.9071836471558,963.3002471923828,783.362123966217,1237.6699447631836,652.2911310195923,1178.2823181152344,564.2290377616882,1251.9575500488281,519.5639169216156,1221.5171813964844,722.7441143989563,1439.7819900512695,657.5165462493896,1432.8303909301758,78.28588909720578,95.61285927943176,0.5659133320834424,0.16658821086375553,460.144287109375,1261.786376953125,288.7052915878003,"[[...], [...], [...], [...], [...], [...]]"
7,705.3567695617676,976.1637496948242,612.884738445282,970.8327484130859,786.932122707367,1236.0106658935547,644.0011096000671,1186.1820602416992,564.2402386665344,1250.2574157714844,511.0416054725647,1224.1813659667969,723.9567732810974,1430.0632095336914,660.3612542152405,1422.3763275146484,76.23155732356658,97.7278197056779,0.0531031736290056,0.48045765221533293,466.5682373046875,1267.1597900390625,276.0276710260326,"[[...], [...], [...], [...], [...], [...], [...]]"
8,710.4000091552734,979.7417449951172,616.9381785392761,971.4083862304688,784.6806120872498,1237.141456604004,662.1874523162842,1200.7136535644531,570.8778691291809,1257.3838806152344,528.2755172252655,1222.5749588012695,728.4552884101868,1426.3890838623047,659.5172595977783,1417.280387878418,79.31140781861902,88.10895008957978,0.43054723810487217,0.9582193631164863,470.69769287109375,1274.1351318359375,267.71806718311757,"[[...], [...], [...], [...], [...], [...], [...], [...]]"
9,711.3683080673218,978.5597991943359,626.3833737373352,972.3263168334961,790.3617238998413,1237.547836303711,668.169379234314,1197.5835800170898,579.1478705406189,1256.6732025146484,533.2308876514435,1220.5327606201172,729.2461109161377,1427.5190734863281,668.9627766609192,1422.8368377685547,78.2118857798955,89.14291417575905,0.459724143871489,0.28244088654286814,472.70904541015625,1278.390380859375,269.81747258691854,"[[...], [...], [...], [...], [...], [...], [...], [...], [...]]"
