Frame,Time (s),Video Title,left_shoulder_position_x,left_shoulder_position_y,left_shoulder_position_z,left_shoulder_velocity_x,left_shoulder_velocity_y,left_shoulder_velocity_z,left_shoulder_acceleration_x,left_shoulder_acceleration_y,left_shoulder_acceleration_z,right_shoulder_position_x,right_shoulder_position_y,right_shoulder_position_z,right_shoulder_velocity_x,right_shoulder_velocity_y,right_shoulder_velocity_z,right_shoulder_acceleration_x,right_shoulder_acceleration_y,right_shoulder_acceleration_z,left_elbow_position_x,left_elbow_position_y,left_elbow_position_z,left_elbow_velocity_x,left_elbow_velocity_y,left_elbow_velocity_z,left_elbow_acceleration_x,left_elbow_acceleration_y,left_elbow_acceleration_z,right_elbow_position_x,right_elbow_position_y,right_elbow_position_z,right_elbow_velocity_x,right_elbow_velocity_y,right_elbow_velocity_z,right_elbow_acceleration_x,right_elbow_acceleration_y,right_elbow_acceleration_z,left_wrist_position_x,left_wrist_position_y,left_wrist_position_z,left_wrist_velocity_x,left_wrist_velocity_y,left_wrist_velocity_z,left_wrist_acceleration_x,left_wrist_acceleration_y,left_wrist_acceleration_z,right_wrist_position_x,right_wrist_position_y,right_wrist_position_z,right_wrist_velocity_x,right_wrist_velocity_y,right_wrist_velocity_z,right_wrist_acceleration_x,right_wrist_acceleration_y,right_wrist_acceleration_z,left_hip_position_x,left_hip_position_y,left_hip_position_z,left_hip_velocity_x,left_hip_velocity_y,left_hip_velocity_z,left_hip_acceleration_x,left_hip_acceleration_y,left_hip_acceleration_z,right_hip_position_x,right_hip_position_y,right_hip_position_z,right_hip_velocity_x,right_hip_velocity_y,right_hip_velocity_z,right_hip_acceleration_x,right_hip_acceleration_y,right_hip_acceleration_z,left_knee_position_x,left_knee_position_y,left_knee_position_z,left_knee_velocity_x,left_knee_velocity_y,left_knee_velocity_z,left_knee_acceleration_x,left_knee_acceleration_y,left_knee_acceleration_z,right_knee_position_x,right_knee_position_y,right_knee_position_z,right_knee_velocity_x,right_knee_velocity_y,right_knee_velocity_z,right_knee_acceleration_x,right_knee_acceleration_y,right_knee_acceleration_z,left_ankle_position_x,left_ankle_position_y,left_ankle_position_z,left_ankle_velocity_x,left_ankle_velocity_y,left_ankle_velocity_z,left_ankle_acceleration_x,left_ankle_acceleration_y,left_ankle_acceleration_z,right_ankle_position_x,right_ankle_position_y,right_ankle_position_z,right_ankle_velocity_x,right_ankle_velocity_y,right_ankle_velocity_z,right_ankle_acceleration_x,right_ankle_acceleration_y,right_ankle_acceleration_z,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle
1,0.20297002792358398,three,0.6456682085990906,0.5048011541366577,-0.4640354812145233,0.0,0.0,0.0,0.0,0.0,0.0,0.5577040910720825,0.5061813592910767,0.16467392444610596,0.0,0.0,0.0,0.0,0.0,0.0,0.703694224357605,0.6385314464569092,-0.3531397581100464,0.0,0.0,0.0,0.0,0.0,0.0,0.5698952674865723,0.6177978515625,0.2696996331214905,0.0,0.0,0.0,0.0,0.0,0.0,0.5017397999763489,0.6503021121025085,-0.10775227844715118,0.0,0.0,0.0,0.0,0.0,0.0,0.45373207330703735,0.6346649527549744,0.09533628821372986,0.0,0.0,0.0,0.0,0.0,0.0,0.6426670551300049,0.7397547960281372,-0.1786428689956665,0.0,0.0,0.0,0.0,0.0,0.0,0.5939992070198059,0.7279655933380127,0.17898251116275787,0.0,0.0,0.0,0.0,0.0,0.0,0.5769400596618652,0.9144447445869446,-0.10627888888120651,0.0,0.0,0.0,0.0,0.0,0.0,0.5557636618614197,0.8907692432403564,0.29859402775764465,0.0,0.0,0.0,0.0,0.0,0.0,0.6111084818840027,1.054446816444397,0.15625260770320892,0.0,0.0,0.0,0.0,0.0,0.0,0.6036110520362854,1.0292340517044067,0.5075638294219971,0.0,0.0,0.0,0.0,0.0,0.0,107.03826602001462,56.479129441160325,21.74011626313703,39.538563455489644,146.75812349565268,141.89121636123951,133.42234765460296,150.58660487203164
2,0.22949004173278809,three,0.6458114981651306,0.5046991109848022,-0.449283629655838,0.00540307282910647,-0.0038477789864518625,0.5562535398667662,0.20373567178276755,-0.14508962982200418,20.974858605605682,0.5595930218696594,0.5058174729347229,0.20251983404159546,0.07122661440399881,-0.01372119784596298,1.4270697544793363,2.685768375402532,-0.5173902979341913,53.81104869500686,0.706669807434082,0.6380656957626343,-0.354449063539505,0.11220141504769268,-0.017562234229050733,-0.049370465599237634,4.230820385498887,-0.6622256819095449,-1.861630463484261,0.5706642866134644,0.620711624622345,0.2871931791305542,0.028997689534580564,0.10987072181816547,0.6596356297142035,1.093426637829146,4.142936071173291,24.87312542368544,0.5041238069534302,0.650077223777771,-0.11650636047124863,0.08989463558476352,-0.008479947497595139,-0.33009341876960974,3.389690376162793,-0.3197565264710408,-12.446955010824569,0.4559434950351715,0.6323668956756592,0.09506198018789291,0.08338689957117043,-0.08665369090108152,-0.010343434502350922,3.1443007598370847,-3.2674828725393525,-0.3900237223391303,0.6422206163406372,0.7459732890129089,-0.18454065918922424,-0.016834033065726898,0.23448302212472918,-0.22239016299119865,-0.6347671304712683,8.841738311740581,-8.385748385772535,0.5942604541778564,0.733152449131012,0.18477126955986023,0.009850943514964084,0.19558269578272636,0.21827886058993284,0.3714531819566848,7.374909273797095,8.230721980777266,0.5752168297767639,0.9292144775390625,-0.10687123239040375,-0.06497846861992394,0.5569278002031771,-0.02233571646903347,-2.450167224172876,21.000283190270753,-0.8422211477613025,0.5566527843475342,0.9057546854019165,0.29859215021133423,0.03352647146080749,0.565061627394748,-7.07973353231505e-05,1.2641950981628716,21.306988429947058,-0.002669581389832437,0.6148344874382019,1.0757460594177246,0.12085794657468796,0.14049787383240586,0.8031384571125475,-1.3346396190878607,5.297805455276359,30.284239777952465,-50.325751286926454,0.6034514904022217,1.0499939918518066,0.49574267864227295,-0.006016649735240441,0.782802765366393,-0.445744518263465,-0.226872043827982,29.51743430445393,-16.807853927616126,102.52518573675201,59.66817323619503,24.155277758142283,40.78378858148885,149.80064406580058,137.81453927882345,136.7823194320113,150.68762999580517
3,0.2571289539337158,three,0.6459881663322449,0.5042305588722229,-0.45057860016822815,0.006392008695202111,-0.016952624950399394,-0.04685316495005434,0.03578056397105405,-0.47414478068741256,-21.820927699049474,0.5619537234306335,0.5056859850883484,0.19820226728916168,0.08541224574297397,-0.0047573452029743115,-0.15621333868157272,0.5132485401686322,0.32432002308281094,-57.28456610921772,0.7109169960021973,0.6368255615234375,-0.36770686507225037,0.15366699446198437,-0.044869140658696065,-0.4796788468505771,1.5002609043672799,-0.9879877410200225,-15.568933325707935,0.5830760598182678,0.6236381530761719,0.286547988653183,0.44906880251194725,0.10588435726239152,-0.023343555371530114,15.198540012123432,-0.14423015373376885,-24.710783844192267,0.5069018602371216,0.6498444676399231,-0.13093559443950653,0.1005123958387247,-0.008421320497558787,-0.5220622962062005,0.3841598459726932,0.0021211761016550995,-6.945601767574162,0.4642808735370636,0.6323826909065247,0.10146187245845795,0.3016536411158843,0.000571485257836896,0.2315536958922071,7.897081475492637,3.1558831087422683,8.75204959717765,0.6439270377159119,0.7462579607963562,-0.18511655926704407,0.06173981677966979,0.010299673929920811,-0.020836568155547505,2.842870561409405,-8.11114947524177,7.292385220171066,0.5968483090400696,0.7340480089187622,0.18534502387046814,0.09363085071511136,0.03240213584528061,0.020758932422407398,3.031230266628768,-5.904015279297727,-7.146443634670089,0.5746856331825256,0.9294477105140686,-0.10767250508069992,-0.01921915704846195,0.008438572882701034,-0.028990746251919327,1.6556118865606448,-19.844819627237914,-0.24078479407964806,0.5599292516708374,0.9053403735160828,0.297238826751709,0.11854545140865724,-0.01499016614046892,-0.04896442558183669,3.0760610015974503,-20.986780858754155,-1.769014203275061,0.615600049495697,1.0751925706863403,0.12425693869590759,0.02769870434587582,-0.020025706053861947,0.1229785056846609,-4.081172539154554,-29.782798873639425,52.7378977210107,0.6042898893356323,1.0502912998199463,0.4811560809612274,0.03033400617635388,0.010756862136190329,-0.5277558528716595,1.3151985015667211,-27.933295551490193,-2.9672417645091573,98.7989646112829,57.03619355885597,27.484120011695097,39.6093436075784,149.28076840905075,139.15641456837216,135.81784069532534,152.0476078272464
4,0.28195786476135254,three,0.6465539932250977,0.5035718083381653,-0.4459655284881592,0.022789033992702133,-0.02653159208757442,0.1857943633570194,0.6604005069464713,-0.385798926246608,9.37002552879271,0.5628731846809387,0.5057429075241089,0.19555476307868958,0.0370318801613213,0.002292586902246975,-0.10662989725369694,-1.9485496531648563,0.28394044967023296,1.997004289559296,0.7124083638191223,0.6367175579071045,-0.36734944581985474,0.06006577683887075,-0.004349913577875936,0.014395285193009411,-3.7698479112876506,1.6319373556941825,19.89914642142254,0.5902838110923767,0.624984622001648,0.2927837669849396,0.2902967159592856,0.054229882850009604,0.2511498943729595,-6.394645647361005,-2.080416445609287,11.05539633413781,0.5084007978439331,0.6498567461967468,-0.1283280998468399,0.06037065488765124,0.0004945265988092951,0.10501848473209141,-1.616733864394577,0.3590913495264551,25.256072861653557,0.468222051858902,0.6338309645652771,0.13316333293914795,0.15873343575955445,0.05833013251392356,1.2767962598425198,-5.756201161963468,2.3262658461762373,42.09780167992176,0.6448917388916016,0.7464673519134521,-0.18504729866981506,0.03885394661033224,0.008433358939888612,0.002789514115613597,-0.9217428153901781,-0.07516701006291544,0.951555323355676,0.5981777310371399,0.7359766364097595,0.18527723848819733,0.05354330708661417,0.07767668523141924,-0.0027300989053197617,-1.6145510331398143,1.8234609524532246,-0.9460355104091736,0.5765498876571655,0.9329416155815125,-0.118755042552948,0.07508402150950644,0.14071922412137508,-0.4463561671787978,3.7981198294449876,5.327686428010136,-16.80965483440839,0.5650992393493652,0.908301055431366,0.28901469707489014,0.20822450547340118,0.11924332629153063,-0.33123199539082004,3.6118803070863432,5.406338335332298,-11.368503909353738,0.6212668418884277,1.0781781673431396,0.12568406760692596,0.22823362780871903,0.12024678317649318,0.057478514499711926,8.076670171114818,5.649562729679618,-2.638053341914694,0.6094145178794861,1.054795742034912,0.46812209486961365,0.2063976377952756,0.18141924332629153,-0.5249519877088534,7.091073500612347,6.873534742415654,0.11292743295389016,97.72534213019047,55.48570611255774,28.314406320975994,41.185072412584624,147.1513739585409,141.98033280778245,131.88120994803293,151.8897882972238
5,0.30665159225463867,three,0.6472992300987244,0.5035037994384766,-0.45616766810417175,0.0301791972811447,-0.0027540961447481485,-0.41314700742471494,0.29927289391412637,0.9628961828177227,-24.254797941889407,0.5679554343223572,0.505571722984314,0.19259168207645416,0.20581136010350187,-0.006932308613248626,-0.11999326561941819,6.834913035630982,-0.37357241906892014,-0.5411644867853406,0.7155837416648865,0.6368948221206665,-0.3863777220249176,0.12859046276539252,0.007178511774304114,-0.7705712396087784,2.774983482957469,0.46685642559692386,-31.788093758433543,0.599396288394928,0.6264962553977966,0.29069244861602783,0.3690199183184807,0.061215278113021736,-0.08469026676836627,3.187983765537172,0.28288136187261964,-13.600221401675217,0.5110524892807007,0.649889349937439,-0.13744309544563293,0.1073831983238875,0.0013203247950720747,-0.36912189952980023,1.9038253114690074,0.03344161777468801,-19.20084298293174,0.4773179292678833,0.6338369250297546,0.12932109832763672,0.36834768713854,0.00024137564809361512,-0.1555955702741062,8.488562588858917,-2.3523689115636124,-58.00630263317163,0.648219645023346,0.7470646500587463,-0.18867550790309906,0.13476726560010813,0.02418825369546117,-0.1469283741901847,3.8841166857394587,0.6380120117489791,-6.062992650522463,0.6054030656814575,0.7375507950782776,0.18885958194732666,0.2925979743755612,0.06374730866152375,0.14507098857810433,9.680785023400881,-0.5640856194627839,5.985369666187863,0.5766868591308594,0.9383943676948547,-0.14442285895347595,0.0055468123931912755,0.220815270389001,-1.039446815289699,-2.8159867373291996,3.2435786087541008,-24.017866410494484,0.5704632997512817,0.910595715045929,0.2899627983570099,0.217223600745368,0.09292479700307996,0.03839441746401089,0.3644283866991545,-1.065798158484024,14.968433297699873,0.6222462058067322,1.0805342197418213,0.1283557116985321,0.039660432738261905,0.09541096617844419,0.10819120330588088,-7.636481577021025,-1.0057540727620602,2.053666819638995,0.6110358834266663,1.0582438707351685,0.47290876507759094,0.06565900379442519,0.13963581242215636,0.19384154171453952,-5.6993677458826415,-1.6920665750237778,29.10834460365785,95.53386137406378,54.27431567819151,31.076097100431994,39.36408158604457,140.53466811317722,143.54902592516098,123.6461153187542,151.4405048342597
6,0.3320322036743164,three,0.6478768587112427,0.5033023953437805,-0.4558146297931671,0.022758656321040075,-0.007935352358765288,0.013909763841659309,-0.29237045701552467,-0.20414229304184853,16.826102579044832,0.574143648147583,0.5056191682815552,0.19083432853221893,0.24381657805249216,0.0018693520205910535,-0.06924000037574915,1.4974114421658344,0.3467867849320486,1.99968646950403,0.7185463309288025,0.6369011998176575,-0.3909381628036499,0.11672647340635392,0.000251282243973923,-0.17968206925056832,-0.4674430084785261,-0.2729339106842584,23.281124342815882,0.6279648542404175,0.6243072748184204,0.2897884249687195,1.1256058955041615,-0.08624617205553572,-0.03561867097525692,29.809604058596292,-5.810003854132125,1.9334284340787733,0.515221893787384,0.6506733298301697,-0.16284827888011932,0.1642751798899055,0.03088892855129915,-1.0009681411689557,2.2415528383177294,1.1650075432502138,-24.894839261014866,0.4892578721046448,0.6374111771583557,0.12411224842071533,0.470435587201984,0.1408260845059838,-0.2052294887932816,4.022278989870774,5.539059187080657,-1.9555840361156127,0.6504586935043335,0.7475286722183228,-0.18932753801345825,0.08821885509234036,0.018282544573242902,-0.02569008679805362,-1.8340145451215772,-0.23268584923212443,4.776807200875166,0.6103385090827942,0.7380529642105103,0.18950188159942627,0.19445723035301632,0.019785541172713098,0.025306705243579388,-3.866760433771732,-1.7321004116838117,-4.718731213924618,0.5787044763565063,0.9406539797782898,-0.15469761192798615,0.07949442951885322,0.08902906419674225,-0.4048268500948767,2.9135475069103314,-5.192396826582521,25.00412439642009,0.5770173668861389,0.9125716090202332,0.2882674038410187,0.258231254814286,0.07785052698818269,-0.06679880511770342,1.615707887837742,-0.5939285608860508,-4.144629175487767,0.6299485564231873,1.082327127456665,0.12740051746368408,0.3034738008905255,0.0706408401750991,-0.037634800007514985,10.394287347535196,-0.9759467805468496,-5.745566996086474,0.617850124835968,1.0593205690383911,0.47210854291915894,0.26848216130911,0.042422079020046216,-0.03152887632216732,7.991263652436476,-3.8302360725139892,-8.879629190570872,92.58481187094193,50.97330104795448,32.57832669715272,40.19356180447419,138.1000609409791,145.11624539602076,120.04610678723652,150.90293444342217
7,0.35761499404907227,three,0.6488174200057983,0.503297746181488,-0.46965160965919495,0.036765391139028165,-0.0001817300702689605,-0.54087062682895,0.5475061403704192,0.3030796162152551,-21.68568723519878,0.577864408493042,0.5055647492408752,0.17865309119224548,0.14543997315986654,-0.00212717377122514,-0.47614967568172073,-3.8454212168231647,-0.15621930732621783,-15.905601748099174,0.720849871635437,0.6369083523750305,-0.41868856549263,0.09004259007287842,0.00027958472349070846,-1.0847293153902071,-1.0430403776362942,0.0011063093236581918,-35.37719040346379,0.6269147396087646,0.6207841038703918,0.2784201204776764,-0.041047697153827514,-0.13771644517343573,-0.4443731244524799,-45.60306266704977,-2.011910052184493,-15.977711871515258,0.5206382870674133,0.6535052061080933,-0.22311727702617645,0.2117201916087305,0.11069458164805875,-2.355841456822799,1.8545675051006933,3.119505414683334,-52.96034153454901,0.4930996298789978,0.6385415196418762,0.11793824285268784,0.15016961473225102,0.04418370580231496,-0.24133432974222288,-12.518805328826032,-3.777632435241776,-1.4112940934139926,0.6526975631713867,0.747483491897583,-0.1928739994764328,0.08751467819798327,-0.0017660435033829752,-0.13862684292930233,-0.02752541392247597,-0.783674797898867,-4.4145597285075855,0.6147573590278625,0.7377063632011414,0.1930110603570938,0.1727274421725597,-0.013548209725820581,0.13716950755810703,-0.8493908546387013,-1.302975571086498,4.372580186753579,0.5786696672439575,0.939095139503479,-0.14876918494701385,-0.0013606456543214479,-0.06093316061210415,0.23173496300162158,-3.160526040699588,-5.861840034339004,24.88242305751892,0.5812960863113403,0.9122396111488342,0.29129472374916077,0.16724991146483756,-0.012977390915360385,0.11833423421744235,-3.556349484035386,-3.550352270922279,7.236624176767994,0.629099428653717,1.083209753036499,0.12844721972942352,-0.03319136642373861,0.034500754878753426,0.04091431194199549,-13.159829806777946,-1.4126717518667298,3.0703887573976214,0.6208991408348083,1.0599688291549683,0.4796518385410309,0.1191823078786975,0.025339695439041212,0.2948582039477363,-5.8359487469254345,-0.6677294904414047,12.758071949491882,87.1433660126717,52.30853834073581,37.305649866151285,37.30928881703194,139.20425471210393,148.30938911331535,122.89055556397814,150.70196672388047
8,0.3842146396636963,three,0.6490479707717896,0.5036677718162537,-0.4741078019142151,0.00866743750392141,0.01391092348095763,-0.16752825656332068,-1.0563281196370145,0.5298060641634524,14.035614446696695,0.5820973515510559,0.5054551362991333,0.16762667894363403,0.1591353177911031,-0.004120842184516927,-0.41453229897729615,0.5148694396028757,-0.0749509389025733,2.316473595067312,0.7244866490364075,0.6372769474983215,-0.4262147545814514,0.1367227764482329,0.013857144137603413,-0.28294320901341796,1.7549176049808175,0.5104413649273583,30.14273641059267,0.6263051629066467,0.6167857050895691,0.3169911205768585,-0.022916722686815993,-0.1503177462869845,1.4500569164717165,0.6816246625873627,-0.47373943608559904,71.22012331933745,0.5238673090934753,0.6561724543571472,-0.2446172684431076,0.12139342278630778,0.10027382648991189,-0.8082811225541603,-3.39578843008204,-0.39176293207521945,58.17973504947062,0.49570944905281067,0.638637125492096,0.2602442502975464,0.09811480993483736,0.0035942527808402124,5.349921179649897,-1.9569736210618849,-1.5259396162465928,210.20037598990208,0.6555066704750061,0.7473737597465515,-0.1953938901424408,0.10560694470587181,-0.004125323796463112,-0.0947339939229342,0.6801694567668124,-0.08869592953460423,1.6501290897739103,0.6241405010223389,0.737109899520874,0.19549903273582458,0.35275439870212516,-0.022423745372735667,0.09353404232434322,6.768020865307685,-0.33367119906422626,-1.6404528791832396,0.5793159604072571,0.9393420815467834,-0.13967116177082062,0.024297059166240913,0.00928365914652182,0.3420355033298377,0.9645882201699785,2.6397652350684693,4.146692099821615,0.5972846746444702,0.9135624766349792,0.29818201065063477,0.6010827574461982,0.049732447766812765,0.25892400978784047,16.30972277851878,2.357544141403763,5.285400324773661,0.6301299929618835,1.086760401725769,0.12127119302749634,0.03874353527476763,0.13348481181711438,-0.26977903412299337,2.704355642202905,3.7212547254366894,-11.680356594456848,0.6305086612701416,1.062197208404541,0.49494075775146484,0.3612649797879301,0.08377477211003254,0.5747790565310531,9.100973577487805,2.196836661570586,10.52348052447064,84.85163619440583,64.63299625761607,38.782446988628365,45.5076255732936,141.30268231279985,150.7856957564171,126.81676977294646,152.72492015700044
9,0.4113047122955322,three,0.6492578387260437,0.5039058327674866,-0.4729936420917511,0.007747042878265155,0.008787756107864536,0.041127974723649936,-0.033975347285507745,-0.18911604419518638,7.702313468209762,0.5878393054008484,0.505469024181366,0.1508115828037262,0.21195786101527847,0.000512655776948532,-0.6207106333169049,1.9498856257069956,0.17104044069709237,-7.610844649316679,0.7275153398513794,0.6372868418693542,-0.4168972373008728,0.11180076392311483,0.0003652397380835035,0.343945821305358,-0.9199684646038941,-0.49803869420654046,23.14091360471523,0.6363166570663452,0.620048463344574,0.31165793538093567,0.3695632084770823,0.12044110399211434,-0.19686861930578048,14.487961567982673,9.99476280329002,-60.794430423270605,0.5276692509651184,0.65746009349823,-0.21359577775001526,0.14034446947827925,0.04753177145673449,1.145123939484616,0.6995568800985944,-1.9469144933629874,72.10778238162261,0.5018306374549866,0.6399533748626709,0.2514793872833252,0.22595688410899106,0.04858788636203619,-0.32354520171794693,4.719148446428128,1.6608901051199096,-209.4297220414408,0.6574285626411438,0.7473573088645935,-0.19394971430301666,0.07094451876364148,-0.0006072660705484757,0.053310150144335704,-1.2795250279800081,0.12986520094376772,5.464885461151926,0.6302220821380615,0.7369064092636108,0.19403502345085144,0.22449482503696402,-0.007511617263958319,-0.054042279800042246,-4.734559977311836,0.5504646780183523,-5.447616332743069,0.5927164554595947,0.9382020831108093,-0.06872179359197617,0.4946644194888404,-0.04208177849750053,2.61901727407942,17.363089671816873,-1.8960981885171575,84.05225787669909,0.6074122190475464,0.9131682515144348,0.30939608812332153,0.3738470745617123,-0.014552383299302965,0.4139552383299303,-8.388153327335166,-2.3730032746596974,5.7228059388773636,0.6381734609603882,1.0854548215866089,0.1509854942560196,0.29691570442864185,-0.0481940435119341,1.0968704895092587,9.530139422751981,-6.706473540995295,50.448352140118715,0.6406124830245972,1.0600858926773071,0.5174704194068909,0.37297137928606633,-0.07793687953249313,0.8316574843342955,0.43212876012665274,-5.969406351922586,9.482382394994463,88.11768910835508,62.588656540186584,36.841765586615814,43.08986786664591,156.96839992741513,152.13924679830322,145.8194496016268,154.54093132844199
10,0.43634462356567383,three,0.650223970413208,0.5040082335472107,-0.47996532917022705,0.03858367055462985,0.004089502499404904,-0.27842299452511304,1.2314990793571734,-0.1876306013137507,-12.761665398942762,0.5900534391403198,0.5055027604103088,0.15364374220371246,0.0884241847179243,0.0013472982623184955,0.11310580814091883,-4.933471008128519,0.033332485741082406,29.305872274908985,0.730488657951355,0.6373156309127808,-0.4143381714820862,0.1187431563913354,0.0011497262556534158,0.10219947631516306,0.2772530778293491,0.03132944478542779,-9.654440959559672,0.6383776068687439,0.6244924068450928,0.29994267225265503,0.08230659366817425,0.17747441085455845,-0.4678636039038324,-11.471950188235775,2.2776960448119663,-10.822521760338468,0.532652735710144,0.657586932182312,-0.14897169172763824,0.19902166150916448,0.0050654606046179485,2.58084325160676,2.3433466435982866,-1.6959449414165755,57.337236407628254,0.5061097741127014,0.6400154232978821,0.21098065376281738,0.17089264460842657,0.002477981432992145,-1.6173672935015473,-2.199058890684843,-1.841456402604229,-51.670394428529605,0.6616488099098206,0.7472845911979675,-0.19584764540195465,0.16854082361342537,-0.0029040704594144253,-0.0757962389907165,3.897629819725475,-0.09172573992323739,-5.156024226371874,0.6322036385536194,0.7369565963745117,0.19593088328838348,0.07913592001904309,0.0020042846941204476,0.07571352059033563,-5.805088662245044,0.38002938011309306,5.181959272559519,0.5999172925949097,0.9380095601081848,-0.08011136949062347,0.2875743870507022,-0.0076886455605808144,-0.45485687931444896,-8.27039801395299,1.3735325403461471,-122.75898745133557,0.608432412147522,0.9145962595939636,0.3144599497318268,0.040742680314210904,0.05702927874315639,0.20223161152106642,-13.302938283359886,2.858702703464275,-8.455446368187813,0.6500338315963745,1.0875372886657715,0.149817556142807,0.4736586527017377,0.08316591287788622,-0.046643061175910494,7.058449463590945,5.2460232375686635,-45.66763589329215,0.6471530199050903,1.061184287071228,0.5138782858848572,0.26120447512497025,0.043865746250892644,-0.14345631992382765,-4.463550327926702,4.86433935285654,-38.942382572292914,94.34030301514636,55.72191333562487,34.64224426591528,39.77337308022058,155.10970790207256,151.47356127221235,143.73309577578848,154.9295072696018
